1010586;Become a WordPress Developer: Unlocking Power With Code;/course/become-a-wordpress-developer-php-javascript/;609.99;
946194;Tableau 10 Advanced Training: Master Tableau in Data Science;/course/tableau10-advanced/;609.99;
577248;Python for Beginners with Examples;/course/ardit-sulce-python-for-beginners/;189.99;
1144936;Programming with Python : HandsOn Introduction for Beginners;/course/python-programming-beginners/;609.99;
328386;Google Analytics Certification: Become Certified & Earn More;/course/google-analytics-certification/;609.99;
246392;WebServices/Rest API Testing with SoapUI +Real time Projects;/course/webservices-testing-with-soap-ui/;609.99;
802574;AZ-203 Developing Solutions for Microsoft Azure Exam Prep;/course/70532-azure/;129.99;
1035484;Unreal Engine 4: How to Develop Your First Two Games;/course/unreale4/;609.99;
450394;Social Media Marketing - Complete Certificate Course;/course/learn-social-media-marketing-course/;99.99;
1360446;AWS Certified Cloud Practitioner 2020;/course/aws-certified-cloud-practitioner/;99.99;
861624;ES6 Javascript: The Complete Developer's Guide;/course/javascript-es6-tutorial/;249.99;
970600;REST APIs with Flask and Python;/course/rest-api-flask-and-python/;339.99;
269394;ISTQB Foundation Level Certification 2018 (CTFL);/course/istqb-certified-tester-foundation-level-ctfl/;459.99;
736456;Ninja Writing: The Four Levels Of Writing Mastery;/course/ninja-writing-the-four-levels-of-writing-mastery/;609.99;
845284;Microsoft Access 2016 Master Class: Beginner to Advanced;/course/microsoftaccess/;609.99;
831116;Microsoft Project ALL: BEGINNER to EXPERT 10 Projects 10 PDU;/course/microsoft-project-tutorial/;609.99;
246154;Web Design for Beginners: Real World Coding in HTML & CSS;/course/web-design-for-beginners-real-world-coding-in-html-css/;399.99;
48841;Accounting in 60 Minutes - A Brief Introduction;/course/accounting-in-60-minutes-a-brief-introduction/;114.99;
1120038;Learn JIRA with real-world examples (+Confluence bonus);/course/the-complete-guide-to-jira-with-real-world-examples/;159.99;
826876;Music + Audio Production in Logic Pro X - The Complete Guide;/course/music-production-in-logic-pro-x-course/;609.99;
740562;SEO 2020: Complete SEO Training + SEO for WordPress Websites;/course/seo-get-to-number1-in-google-search/;609.99;
1288044;The Complete Foundation Stock Trading Course;/course/foundation-course/;609.99;
1270870;Digital Marketing Masterclass - 23 Courses in 1;/course/digital-marketing-masterclass/;609.99;
1646980;MERN Stack Front To Back: Full Stack React, Redux & Node.js;/course/mern-stack-front-to-back/;459.99;
1405812;The Complete Android Oreo Developer Course - Build 23 Apps!;/course/the-complete-android-oreo-developer-course/;609.99;
932344;Data Analysis with Pandas and Python;/course/data-analysis-with-pandas/;609.99;
951684;Xamarin Forms: Build Native Cross-platform Apps with C#;/course/xamarin-forms-course/;579.99;
1470810;The Modern JavaScript Bootcamp;/course/modern-javascript/;264.99;
536706;Tableau for Beginners: Get CA Certified, Grow Your Career;/course/tableau-accelerate-your-career-and-get-certified/;129.99;
836842;Neuroplasticity: How To Rewire Your Brain;/course/neuroplasticity/;459.99;
358540;Java In-Depth: Become a Complete Java Engineer!;/course/java-in-depth-become-a-complete-java-engineer/;369.99;
1594488;Blockchain A-Z™: Learn How To Build Your First Blockchain;/course/build-your-blockchain-az/;609.99;
541692;Selenium WebDriver Masterclass with C#;/course/selenium-with-c/;609.99;
622414;Taming Big Data with Apache Spark and Python - Hands On!;/course/taming-big-data-with-apache-spark-hands-on/;459.99;
58207;User Experience Design Fundamentals;/course/user-experience-design-fundamentals/;294.99;
693188;Complete Guide to Elasticsearch;/course/elasticsearch-complete-guide/;384.99;
1271196;The complete AutoCAD 2018-20 course;/course/autocad-2018-course/;99.99;
1325716;Spanish for Beginners. The Complete Method. Level 1;/course/el-metodo-spanish-1/;69.99;
246652;Selenium WebDriver With Java - Novice To Ninja + Interview;/course/selenium-webdriver-with-java-testng-and-log4j/;609.99;
690066;Master Microsoft Excel Macros and Excel VBA;/course/master-microsoft-excel-macros-and-vba-with-5-simple-projects/;159.99;
753140;Data Science: Natural Language Processing (NLP) in Python;/course/data-science-natural-language-processing-in-python/;369.99;
772618;Learn Object Oriented PHP By Building a Complete Website;/course/learn-object-oriented-php-by-building-a-complete-website/;69.99;
919872;Android Java Masterclass - Become an App Developer;/course/master-android-7-nougat-java-app-development-step-by-step/;309.99;
1218586;The Advanced Web Developer Bootcamp;/course/the-advanced-web-developer-bootcamp/;609.99;
1638522;Node.js: The Complete Guide to Build RESTful APIs (2018);/course/nodejs-master-class/;549.99;
16429;CCNP All-in-1 Video Boot Camp With Chris Bryant;/course/ccnpallinone/;159.99;
1081714;Drawing and Painting on the iPad with Procreate;/course/drawing-and-painting-on-the-ipad-with-procreate/;69.99;
551498;Entity Framework in Depth: The Complete Guide;/course/entity-framework-tutorial/;309.99;
758582;PHP with Laravel for beginners - Become a Master in Laravel;/course/php-with-laravel-for-beginners-become-a-master-in-laravel/;459.99;
1042110;Beginner Full Stack Web Development: HTML, CSS, React & Node;/course/ultimate-web/;609.99;
1141368;Mindfulness Practitioner Course (Level I, II, III & Master);/course/mindfulness-training-course-online-mindfulness-practitioner/;609.99;
348116;Photoshop In-Depth: Master all of Photoshop's Tools Easily;/course/photoshop-tools/;159.99;
43718;C++: From Beginner to Expert;/course/video-course-c-from-beginner-to-expert/;519.99;
271228;WordPress Theme Development with Bootstrap;/course/bootstrap-to-wordpress/;534.99;
2153774;Modern HTML & CSS From The Beginning (Including Sass);/course/modern-html-css-from-the-beginning/;459.99;
875974;The Complete Cyber Security Course : Network Security!;/course/network-security-course/;369.99;
246314;Appium -Mobile Automation Testing from Scratch + Frameworks;/course/mobile-automation-using-appiumselenium-3/;609.99;
573984;Social Media Marketing MASTERY | Learn Ads on 10+ Platforms;/course/social-media-marketing-ads/;609.99;
694982;API Testing(Automation) using Java-Rest Assured + Frameworks;/course/rest-api-automation-testing-rest-assured/;609.99;
1466834;AWS Certified Cloud Practitioner;/course/aws-certified-cloud-practitioner-q/;99.99;
1411586;CAPM Exam Prep Seminar - PMBOK Guide, Sixth Edition;/course/capm-pmbok6/;609.99;
1241254;AWS Serverless APIs & Apps - A Complete Introduction;/course/aws-serverless-a-complete-introduction/;444.99;
1747782;Adobe Photoshop CC – Essentials Training Course;/course/adobe-photoshop-cc-essentials-training-course/;609.99;
1329100;Progressive Web Apps (PWA) - The Complete Guide;/course/progressive-web-app-pwa-the-complete-guide/;459.99;
1527300;Learn Python & Ethical Hacking From Scratch;/course/learn-python-and-ethical-hacking-from-scratch/;594.99;
1340842;Robotic Process Automation - RPA Overview;/course/robotic-process-automation/;609.99;
1477512;Cryptocurrency ICO Investing Course 2018: Identify the Best!;/course/cryptocurrency-ico/;609.99;
1008166;English Grammar Launch: Upgrade your speaking and listening;/course/learn-english-grammar-upgrade-your-speaking-and-listening/;129.99;
1098006;The Complete Presentation and Public Speaking/Speech Course;/course/the-complete-presentation-and-public-speaking-speech-course/;609.99;
775330;30 Days of Python | Unlock your Python Potential;/course/30-days-of-python/;594.99;
459948;Microsoft SQL for Beginners;/course/microsoft-sql-for-beginners/;144.99;
1643044;Graphic Design Masterclass - Learn GREAT Design;/course/graphic-design-masterclass-everything-you-need-to-know/;594.99;
148902;Fundamentals of Analyzing Real Estate Investments;/course/real-estate-investment-analysis/;609.99;
796124;Sounds True's Freedom to Choose Something Different, Part 1;/course/freedom-to-choose-something-different-by-pema-chodron-pt-1/;609.99;
60346;New CCNAx 200-125 Routing and Switching;/course/newccnax-200-120/;309.99;
1406344;JavaScript Algorithms and Data Structures Masterclass;/course/js-algorithms-and-data-structures-masterclass/;459.99;
535622;Python for Data Structures, Algorithms, and Interviews!;/course/python-for-data-structures-algorithms-and-interviews/;594.99;
563478;Sales Training: Practical Sales Techniques;/course/master-successful-selling/;324.99;
2301254;Certified Kubernetes Administrator (CKA) with Practice Tests;/course/certified-kubernetes-administrator-with-practice-tests/;609.99;
1746608;Therapeutic Art Life Coach Certification  (Accredited);/course/art-therapy-life-coach-certification/;609.99;
1248732;Easy to Advanced Data Structures;/course/introduction-to-data-structures/;609.99;
